checkout_session_id,payment_method_type,_fivetran_synced
cs_live_a11BIhmYuG6U2Np9k2sE3b8kPcPdgkYqMPLwYD2rNdqZKi7sHdRAoWZop2,card,2024-08-14 00:55:34.873000+00:00
cs_live_a11CNoUPbiGgbRs1T8IBBHY5sgj45fhhiMAIaZ3j3DTH9vUu2B58DH05ib,card,2024-08-14 00:57:59.554000+00:00
cs_live_a11FgY8IlVmOMWcQtzgqvTkdcbS4ZozNXxOMbTVbydZNybvk54XEaICMfF,card,2024-08-14 00:53:42.114000+00:00
cs_live_a11KE8ZRtABeuGYCTSTD7jKA0MNQ9xgAGda4N2LWl7g5bA6iBmjueGyLe3,card,2024-08-14 00:45:15.792000+00:00
cs_live_a11MPLXpvX9cKf2hBETeYoUEsEBQMNI0zmx8pUFTS1Gwcp5i5HQjAbY37J,card,2024-08-14 01:00:12.347000+00:00
cs_live_a11NaCSoIanaUv2B7xV4BflOULMj6OtwO6tPGigKRDS3RvHDTsODXcvJoZ,affirm,2024-08-14 00:58:36.355000+00:00
cs_live_a11NuPG7JxqjuhHc2i7i0rD3ahes40E7ThA0pBacM2kKpIYUW9lNMhnAUS,affirm,2024-08-14 01:00:50.077000+00:00
cs_live_a11OfiKj2ORHrLxBAtZrRyrKHbNqc9n2zmcM0RiKuARM7aNzLvSYvdXXPb,affirm,2024-08-14 00:44:48.637000+00:00
cs_live_a11QmVYELfc9y43Gw3uvUWPTqhc7pQ49oW6xpZK8KrN76xcQcECVLWvoJa,affirm,2024-08-14 00:46:05.877000+00:00
cs_live_a11RSATqOnUKsF1hW7s5FMfYT1ng20WfcGpstzGU3frKr3gKZ7nNlCNB4c,card,2024-08-14 00:52:48.699000+00:00
cs_live_a11S6DG4Px6mJZBx0bJwPtxOYB6fYXv01dqKcYtA0GgsaDHTnXp8I5ifJc,card,2024-08-14 01:00:47.358000+00:00
cs_live_a11UJJ1QteMr6OTWkGxX57YWheGMOXJwWWCI6gA2QA6OzHMCMxWRMaP1WF,card,2024-08-14 00:57:56.717000+00:00
cs_live_a11UYWc7mz6e7U9slI0Rwyr0iK7RZa1y0td24iQ1uUevelFz0fvq4RztmR,affirm,2024-08-14 00:52:26.652000+00:00
cs_live_a11VDJUDNuhiyKNW2JAkUHyf1XhNdLOtbDKMpC7CmxRCYBCrZVF0iq307k,affirm,2024-08-14 00:47:17.166000+00:00
cs_live_a11VVlq6c0MN1um9GY8eWFGC30ahhOGRk7ZiDX7TxRcienzQuEXUokhujS,card,2024-08-14 01:00:58.109000+00:00
cs_live_a11WtmeE0OkBLaHdlIdNrFAPM4bGCC34B7qlOHEHPj9eBExOsmQ2ccbYPg,affirm,2024-08-14 00:54:22.119000+00:00
cs_live_a11YDky8lAgEQ1LmlczM48ExAScKORKWy0rKVVbJ9Ske6m5cddctHvXy8z,card,2024-08-14 00:54:00.585000+00:00
cs_live_a11YMd7WZwkP1jSYwHBTrJYlpeQSXOEOsTVUsKmQ0xSNjfVF5NeIHeN8SF,card,2024-08-14 00:52:55.155000+00:00
cs_live_a11aDs1WneRJVPPDH8bcgU4czVYbZFMoyjjmkXeXTpu8sXk43I2dkv7pzl,affirm,2024-08-14 00:56:08.280000+00:00
cs_live_a11ajf9LWEVldYc8ZMhnvRf0El0zlWXNSCyUVeLjEU2C9cgXFNA0wH6x1G,card,2024-08-14 00:54:00.587000+00:00
cs_live_a11e8RoYcJSMkfPjxHgPw9Pbi0J5mPdW38V8NCm1eMwbzZJuVJKfytS4hR,card,2024-08-14 00:50:00.313000+00:00
cs_live_a11eHZv5xh8sy1RnYkOYpUz63buYdeSKCE3hEtF9yzrPS9Rl7FM1IqQIsU,card,2024-08-14 00:52:45.555000+00:00
cs_live_a11eRBOcO2b1j7fcpKBoLwv6eNysw1Mfxa7oTpMuL2R5GYgnXJo4uoksm8,card,2024-08-14 00:59:26.850000+00:00
cs_live_a11esffzLG1O9DV7mJL0dwxQoPkCNa5IhjBaZmA1KeVB4LRbiDM8L3o14u,card,2024-08-14 00:53:35.784000+00:00
cs_live_a11gra0bTMpte8EYZuIdlQzM42uL81NLCqofzmvyAcfbtYWqdBnFB51wTS,affirm,2024-08-14 01:00:20.129000+00:00
cs_live_a11hBMN26RZwKbmSszOfa3zyCtxn8FOyxakFblOqLNXFzcd6dG8U44pdzp,card,2024-08-14 00:59:32.855000+00:00
cs_live_a11hLHTKe6e61jiv13ddVrhfM5mWYMwKaMpQNbX92m7RC5eSo7yxghq2uc,affirm,2024-08-14 00:56:11.341000+00:00
cs_live_a11hz1vrMBoMaMcw5GScZulmZicwZu2Nre9nJiNjX6AEkpVMpsgGdMf6qj,card,2024-08-14 00:40:54.326000+00:00
cs_live_a11icLysGoRDsd8zKrAS1JLorp6O14TitcNndqB4gfiig8rAlSWIjPsid8,card,2024-08-14 00:56:55.107000+00:00
cs_live_a11j4HgzwkfRElxI1KMdihvuBqpmewU3rWw1L0nRZJ7MclyKkepEa11mPe,affirm,2024-08-14 00:50:00.310000+00:00
cs_live_a11jDIo53yPFHjfb7NEmP9a5n4RmagSazi4W8Mkvk4yujoP27ZMc7cf1H7,affirm,2024-08-14 00:45:07.322000+00:00
cs_live_a11jfdwGJMvN0wtPVU9B2fNFQ8WE5OGleSKNn1twPk5eKCxv933GSuspXo,affirm,2024-08-14 00:56:55.106000+00:00
cs_live_a11jffwLzu3dydl7n81knMrqVsxcU6igdtu7Tv3i6gZgkfRk8Zx7gyYA0a,affirm,2024-08-14 00:56:05.091000+00:00
cs_live_a11kQoT6zoUQFYgwIQlRj8xChzzOv6gfKwWoywRLhr7Dy2NLpa2mqvhuwd,affirm,2024-08-14 00:54:33.806000+00:00
cs_live_a11kWeYKScGcc7zcEqEPT7pyN5H7fG79yYPiVtX3oTJGhkJgHpTXr48T8u,affirm,2024-08-14 00:43:41.014000+00:00
cs_live_a11nQeItpQoa6thMFrMezJlJWu8mzQktILQauxnN15U4qFYiJRVTycysP3,card,2024-08-14 00:53:38.749000+00:00
cs_live_a11ovOZ3xlaPrr0Ps6OdMz7xMxoCt6ImfUiQXpL7QetFqad7p9e7grX6HD,card,2024-08-14 01:00:44.586000+00:00
cs_live_a11qdyWe243hpbr4JSsjltrgOjYCpVcpxgQD1i7Aft76Ib9CCFTgzXPIFn,affirm,2024-08-14 01:00:20.129000+00:00
cs_live_a11tc7VGeS4ler2AMinItfjdwt9qYM0EDR6qTl6wCs9WVwv4yblEuE7HDQ,affirm,2024-08-14 00:49:16.367000+00:00
cs_live_a11ti0hTdFaSe63SQb6gCC8oTs9IpT4DrmcDnyqnVPz55fDJ12yai9CVko,card,2024-08-14 00:57:12.936000+00:00
cs_live_a11uBX9jMEqYLQ1UMZNz1zQQswaxLIldxFvxPo1PgZkZMyLqsjzZg0ahsn,affirm,2024-08-14 00:53:08.328000+00:00
cs_live_a11xEwAF2X9p4Y1uKgFSBgDj7Nn0zyVXjuHYj05yH9DiesMryPO888VkJh,affirm,2024-08-14 00:50:56.919000+00:00
cs_live_a11y9TkVKFrpqOzodYAW9yzYms8tciVJaPp9FYD5LF1zKB8LgeIEeuxV35,affirm,2024-08-14 00:58:30.201000+00:00
cs_live_a11yXMsiM5BjHiyuE2KzUmxOwKKl6uWL8guNmfle8kOMQXbkMk12RKwjFX,card,2024-08-14 00:57:59.556000+00:00
cs_live_a11zJkvmDbsFufPLZS3zmKyQ8NE7WGskpvr2FnGPNUKIvI5Y8W8M9PVlfK,affirm,2024-08-14 00:54:40.290000+00:00
cs_live_a11zS2xhZJwPZ52rsuc9dPdfb1OOpyBjSH2pYWJgBmdE24tHdW64IOgdws,card,2024-08-14 01:00:39.231000+00:00
cs_live_a11zya2Q2Ckjxt2Kt4HVxtcs2hf3H3YqEzxIWQ78A6cidiwv7NuSECMyXT,card,2024-08-14 01:00:55.543000+00:00
cs_live_a120S1M2kZt4PpFXvC9KTjybc6uMQ0mxkXislBfYZKhOh4saniyI5hOFuA,card,2024-08-14 00:50:18.427000+00:00
cs_live_a121uwB9crC8lwzqWaZNlpcxyPIXYtfPPrsUWJNWNqjB8iuiVS8EGjqlVs,card,2024-08-14 00:56:49.172000+00:00
cs_live_a122WRz3bFnS0XrhP0aK9c8xrp3Yuzq3PoCVxi2u2tvbg5HhvN8ofkPyyC,affirm,2024-08-14 01:00:28.117000+00:00
cs_live_a122cBMPuEHvX6MyKwOhJZIrAlkRsYHaiGSIGwu5wNjyNHozmNygvfNb5O,card,2024-08-14 00:45:33.267000+00:00
cs_live_a123qUN8h9ZfkD892jcsqJy5QQZg8UfVrhFshGGUwQVYZdvTd72SUoLVL3,card,2024-08-14 00:44:09.187000+00:00
cs_live_a125xsLkYZn9Z1gH9n3d8OJmPkD8YIhB5i3hSxN4MdZ2iVBipj77fGXGgQ,affirm,2024-08-14 00:44:15.526000+00:00
cs_live_a1265ZO4Q9DGskRpcuOpZD3cOquU89dKKObkVd4goTFnZfkNOjUZ81xxx0,affirm,2024-08-14 00:46:26.997000+00:00
cs_live_a1276SlSPDBGcTWx0ZBxDp8VrtU1bgIkKtcH301wB5nq6W6yf29wLLQivZ,card,2024-08-14 00:53:44.753000+00:00
cs_live_a129eddqGH1NL3qsgLdsemN4bmM0AweOzFKUz0zVe997Q0dGDLyTV3MY2c,affirm,2024-08-14 00:41:35.857000+00:00
cs_live_a129hA4OTOGsmJdnfnfLoUvl64VQIvvy7an7XQh1uVRPfGG3EIAKPuA2Za,affirm,2024-08-14 00:56:26.591000+00:00
cs_live_a12Aa1rk5o16jzTCVlJsQJ7MmYAgUWtaFPOp5kpZQ1KJhxvvaqaxg3EobX,card,2024-08-14 00:55:09.278000+00:00
cs_live_a12Anj1PAmLOAkFbVpq6Lm66TfT2N2juD1P2fuUHP4t0bOkPA3Yd1aYgOl,affirm,2024-08-14 00:50:12.069000+00:00
cs_live_a12ES4hggudQEHT9JnNoAUVN3p1qhpGD7wbnaRfVFPTktoVhC8DbM8t3v6,affirm,2024-08-14 00:48:04.596000+00:00
cs_live_a12EhJZalklZD2fxjuRtGSGANbrfoQNnnybJ2Sjdw5bnCfNKbnKS2L32QF,affirm,2024-08-14 00:50:53.911000+00:00
cs_live_a12JjqMR5YLxwLVKjyMcbviDs8hF2RChVQTt1I1Mbz9xNcvyV8iR86aOaQ,card,2024-08-14 01:00:22.701000+00:00
cs_live_a12KNEJrGVPjsV0KMOzCrSjBggIN89YkC4Lu8ILjhZvZeL9r2l78He3u8k,affirm,2024-08-14 00:52:32.981000+00:00
cs_live_a12LrFgtbVaQ6YbqJfqUAD2bq531w1Km7hbJiqZIlm0Ia0efnjhu50rK1W,affirm,2024-08-14 00:43:54.130000+00:00
cs_live_a12MN3VEkTaHl87mtuj6BcCdIyuNkxbLIFFZdqHVgopJE3qvsT3IyG1cD6,affirm,2024-08-14 00:53:17.779000+00:00
cs_live_a12MPQh88gCBzvZ7OTkPHfaebxgAPiHhkq7OLtIaZHWozltk6jds1wRqFV,card,2024-08-14 00:57:18.973000+00:00
cs_live_a12Mw5aT6jH0N5A95LZrVMXEUYQSUQhXy8bnlSW5YTdjXoAjC5YQtzbO1j,affirm,2024-08-14 00:54:46.356000+00:00
cs_live_a12ORXMuAzKO8sYwDx8861N0aotLHYJKPKOzUnmju2fnDQcZCa3MYnvw6x,card,2024-08-14 00:49:50.605000+00:00
cs_live_a12R4p0PmrJmw8VSDwyNlqbW2EzSGM1gvwf48IWAWK1GCTMx4kFRMrzLFI,card,2024-08-14 01:00:33.765000+00:00
cs_live_a12R8AroeGigtM6ImU5r0BnNqqkrCAEZvzgurHWI4C1EgabGdyxpQB6RlD,card,2024-08-14 01:00:00.976000+00:00
cs_live_a12RoABjnHrItmINtAPknCSV4u71Gkbn272BJMHRigraZaGkShsPIWAkkB,affirm,2024-08-14 00:57:39.899000+00:00
cs_live_a12SEKaN14QlZFZjCTqXyXSKp59UwA1g3jo0jZ7eTqlafOWHkgLClS53nd,affirm,2024-08-14 00:42:13.175000+00:00
cs_live_a12TKwzjEYX3AjY2YMZ8iHp0MWYNwL1GtkNgjge9pxszIBSrkp7s1ChkmR,card,2024-08-14 00:45:33.269000+00:00
cs_live_a12UFVjwrraU8oL1iJeOfLSzhrBRh8cjnGnTabqyBdSCshqoyS0pnjtIKf,card,2024-08-14 00:54:33.807000+00:00
cs_live_a12UiIEypAtrti8lPaxGNrtXrpelEqLhPljgrv62gByTtJd46ayXbnx1th,affirm,2024-08-14 00:54:51.474000+00:00
cs_live_a12Ut1aa94TYFt92nVE0p0nN15xDHRAeWcSKTFfXP2gtFxYLsRzOrncgJa,card,2024-08-14 00:59:55.068000+00:00
cs_live_a12WwfhTWffpp4icg7NbwF89BHjKvj5X3JUNu1ewF19NLkxTyrGFuxVoep,card,2024-08-14 00:45:30.274000+00:00
cs_live_a12X0HrJCIMFkUVPpazLEW79RaDu0vMIQ4MhpblAHGQfleuqjSOzdUFgRH,affirm,2024-08-14 00:56:37.758000+00:00
cs_live_a12XCwFe3jNKqklVMmCmmjfU6VPq4aajGbCfzU8v2PkBqFYbFj2pIPKy70,card,2024-08-14 00:47:35.395000+00:00
cs_live_a12Xdb2lw5sUIPAmBNU4KGwfwsMvYYYE7e6hXWqnrup4lAqmHbG5NJZkgf,affirm,2024-08-14 00:53:17.781000+00:00
cs_live_a12ZWVdp8yjhRaqLSlg3aD6xpXpcuSOuYMJcKV4GS7HHqoLEwmJeLXT9Hj,card,2024-08-14 00:58:36.357000+00:00
cs_live_a12bArgIYvNWm2LpNVCQU21uX30b09iI1GP3uLi5GZyOtBMbjjxpusesSl,card,2024-08-14 00:50:56.919000+00:00
cs_live_a12dwJDeu3jc98jqfBuq0Z44LOslAEe3dKdfVeqaXtAIeArHA3dAYZfIdb,card,2024-08-14 00:51:00.131000+00:00
cs_live_a12dyGR7PHepogdcgIjwn5rCzGzQBma4kLvwZbDECStgG7NK9oN2xDERxX,affirm,2024-08-14 00:54:37.181000+00:00
cs_live_a12e0qqRqnDxEgimTfuzZlMhcXDFKudMWSjcqI1HtVO8SrIj9TDFOAlYN3,affirm,2024-08-14 00:53:17.784000+00:00
cs_live_a12ePqg74oFm4MdqCa1NmgOFnzIXfWe9PVRvv1sSLLVxw7gzFcLmuEfq54,affirm,2024-08-14 01:00:30.923000+00:00
cs_live_a12fFUaYc3tOZjFyN4eF6Rqje26rKXeCZWPFsonvhUxWjUq0eVeeBsyx0E,affirm,2024-08-14 01:00:36.504000+00:00
cs_live_a12hR2nf5bOqaFrStWqRfeg0GkSsKQrJbtjfRWC1PAodc60Bvt4N2KCMa3,affirm,2024-08-14 00:54:25.067000+00:00
cs_live_a12iVX5dd4VE5mB283Pbe5uFCrTK6AqkurYKIdNj9Ppili5ZxCpQN58rQL,card,2024-08-14 01:00:50.079000+00:00
cs_live_a12jJx8gpJ2lL43ofiz9biJM7efQRSMkM0ta0Sjws6gIw2jmShtCMgygOo,affirm,2024-08-14 00:40:54.224000+00:00
cs_live_a12kK0X0IGLAWoObdesNnRwhqCHVDVgeIjLdaY9CijtlYnjUZU7EQmLJEp,card,2024-08-14 01:00:17.378000+00:00
cs_live_a12kgh1LoYXnCOlDBkH6dVNzPeN5F2Je2Odmn7MyxYb2N2X0q8vOdPC4oy,card,2024-08-14 01:00:50.078000+00:00
cs_live_a12nDccObjRamLG9FVdxNXIOYWv8iKfRMlPsRLdF8gfJu7KPuwZSMI1QUO,card,2024-08-14 00:58:23.756000+00:00
cs_live_a12nYB9eX2yKoyNDhGnV13umb7oMgYntX2DR1zYit2KoVyQRcgRwqLaM6j,affirm,2024-08-14 00:49:50.603000+00:00
cs_live_a12nhogkkgcZpjFCmb5tGURxXHguqah94fwfbFAWXdCFzoaq7jvVFqzBPA,card,2024-08-14 00:58:42.939000+00:00
cs_live_a12pPnRQFEGwL3dcqwVOz3QRmuRzwYJ8O2B9m8K4ypkzbwYCFB4lwoCpio,affirm,2024-08-14 00:53:50.740000+00:00
cs_live_a12r9aJrgdloqHjQ8ysrqhVX94bRHjP9XXUPuoiRKIvAQ0WTEPXleWJqj4,card,2024-08-14 00:53:57.204000+00:00
cs_live_a12tmIK6oCvYCFjDptxUgciYXxeHRV0LxZCny5MdBO0ylgZF86BotMsTB1,card,2024-08-14 00:49:29.058000+00:00
cs_live_a12xJeLrRf8J8VByBfGYsAaCHJC7UIl3ByHGP7PDdpJQb5iv7VpHjHOzTa,card,2024-08-14 00:58:04.907000+00:00
cs_live_a12xkJ4e20hUJwIG2FigiGyehtwzKD48LMVSxp8gYJcw5MzH2Wq1zHUsWU,card,2024-08-14 00:56:37.758000+00:00
cs_live_a12zYR9k8cmWC9itIqbiowxyKl0su8S5io7XorEjtVh6zOOEVHPn2QGUE8,card,2024-08-14 00:51:33.938000+00:00
cs_live_a131ZVjMYIhVFo9WPvnfwctnnR6nHyQhCTZUkQDIhGGnO3ZKuk5IvvfxR4,card,2024-08-14 00:53:38.749000+00:00
cs_live_a132ZZyq0ZTSgYvRpfeCFMmdQjqa8ZhO6IBEJixwK4Au8ToZQouH9kpBUs,affirm,2024-08-14 00:42:16.430000+00:00
cs_live_a132tPzjsvJVTqNxdxpekG0kpRL4qzqizyNspEQZhnDFmRxGVPqeW1dStV,affirm,2024-08-14 00:42:13.175000+00:00
cs_live_a133LPO4aJ029xC0980YFKW7XrVZl3P3p94OVs580IkDwKd4B9vBvkCVTd,card,2024-08-14 00:49:54.081000+00:00
cs_live_a133Z0WmyGsLC3nHhYeJkPRhRddai16KfSxMLEnqJzqa7tZRGL1GdonNtl,card,2024-08-14 01:00:36.505000+00:00
cs_live_a134zExrUyFMtk8sSOrpNzA9Na2zlOl3l2NSKnSUFJvqXKnI9AsK2bWmNT,card,2024-08-14 01:00:39.227000+00:00
cs_live_a135pkKeLdfpSefAOANxwRNs2S06aZLLBGHUHTN4AOfAUlaKxtJR3ztjfU,affirm,2024-08-14 00:46:41.903000+00:00
cs_live_a13657F9nuQsJopshARdQSu9KByhJvcOMPqI89xUguFIMFFgY7dqN3ouXz,card,2024-08-14 00:50:02.930000+00:00
cs_live_a137TNMujy0aaYUHhMkgbW3xHPdvwDZDtY1anod0hKGWn4fRQxhqOlkJYx,card,2024-08-14 00:57:15.881000+00:00
cs_live_a1385NDwDO3Ugj7Y0b9LlbQa7ju60pjqZWoFwPArrWP8G5sictzfJ4wd4u,card,2024-08-14 00:53:38.751000+00:00
cs_live_a139JJe3LM6eoVeZXlgGnTeqEvsjX3Pf6Rzrjz0OD6F8MtyewJBBgIES0v,affirm,2024-08-14 00:41:29.403000+00:00
cs_live_a13AJ39xDZhgzHXEBjzWU22S8iGfkKK8IHuMsaDNRYgvnJkQCwzFdYw6Ve,affirm,2024-08-14 00:50:21.586000+00:00
cs_live_a13BwImN3FfDtKquCTEc2JtWmEg39oofR38kuojE8Upuhknua1dK7Z4k7Q,card,2024-08-14 00:44:12.215000+00:00
cs_live_a13CdxSKpyo6IaB6pSVRKlekjOHrVYs5oMTuf8QJsjLDP9EGOzOCrTjfgI,card,2024-08-14 00:53:20.296000+00:00
cs_live_a13DhUBdrNVIViiX5n1501nI2k94t048U325L3F1VL3MWtH6BtrzMBhakj,affirm,2024-08-14 00:56:37.758000+00:00
cs_live_a13FT1b0FVfx9fPPo5WU3L47CkTLTNLRR3oWvv3HVK29qfpxvSa1gIaJv2,card,2024-08-14 00:59:49.287000+00:00
cs_live_a13GPx7gmKeN9rPvdOjpVlseOuNLLr9b7hcdMls5tPIZfg8jlRjWdhwc0n,affirm,2024-08-14 00:59:07.285000+00:00
cs_live_a13GXRl0ib39n6noZw9zDqLL6QdCkUmmCsg06wGObiYO49u5Rs3ep96vNA,card,2024-08-14 00:50:00.312000+00:00
cs_live_a13H3YlG3Bg5L6XoiRz7OSrTNO8rWPyyhcGPGxJlfX3poGCsFQL2QoYg5t,affirm,2024-08-14 00:51:50.122000+00:00
cs_live_a13HMZn8ZYsICZjqlFAfRKNsGecRh5pJeujokJ4xApgAVyhpGIMRharLEL,affirm,2024-08-14 00:55:58.961000+00:00
cs_live_a13HewT6C1WqJ4U2wC7Xs6JNw6CsLqq2okftoPnPIZWTpOcNyIwGtPwpXK,affirm,2024-08-14 01:00:03.391000+00:00
cs_live_a13HkzaDHXpP5VY8FU3OHFuaHAMhsun2klMLbcnKTRXIWfxuk07FxE6oV2,card,2024-08-14 00:53:44.751000+00:00
cs_live_a13IA197njpqSYjLKQXMkk0YYHlyszX0l1ZyjQ9YBafT2vMWWM6IEYrMjT,affirm,2024-08-14 00:53:01.682000+00:00
cs_live_a13ITLkUmnN7iOAeJkGJWz2HOCmVdwPnOcJMpCxXsjJCeWciY6tdIDS9at,affirm,2024-08-14 00:57:36.850000+00:00
cs_live_a13KIbG64XA05oTFqF4L7MDOGVejvFw51im1NAFvgH748HOPu1ucZaLLoM,affirm,2024-08-14 00:55:06.834000+00:00
cs_live_a13L9mY607EOW77IzcSji75MhGORKVrefu8rrfPrSWNADW9LPXkBCoIxPC,card,2024-08-14 00:41:38.414000+00:00
cs_live_a13LfK98AI3xTv3iuH1OTk6zx8AO3edpa647hWNBxMsByyOZqz6CDtDX4R,affirm,2024-08-14 00:58:48.880000+00:00
cs_live_a13NWLOVt82O20uYYgyg5i15Jfl8C74rtB31QRSxdmnkJVoIBVmKyz2ejF,affirm,2024-08-14 01:00:14.851000+00:00
cs_live_a13NhpqgqEMHc7dTAqejYSodlOy5pbp5W0MJqtODq8j3PwNLOCxjqyHXfh,affirm,2024-08-14 00:58:48.879000+00:00
cs_live_a13QGGRCDEhAdGCV7JeRHIfxwOPVX5KbuXCWmOpkU1eSQIFaMNDZ4TEngI,card,2024-08-14 00:53:26.678000+00:00
cs_live_a13RP1OqC2gePWl5THQkG6UEbQ7xMWAFh6C99QoKzdepqfl7sUJn4pbyVb,affirm,2024-08-14 00:50:18.428000+00:00
cs_live_a13SFmWKsJr7ZGYF3e0FQ1dBaiFfuuA7j5WaE5WCFiqhKYK9DMwi9Wc2Mz,affirm,2024-08-14 00:57:31.392000+00:00
cs_live_a13TUqebbUFGZggItpE9JkdxBBqhXz2u6NtGCCfAJNnTUGSIjRgiRbmoI7,affirm,2024-08-14 01:00:25.154000+00:00
cs_live_a13VK4XTl9yFDnOzayJ5pEpQm2M7Qyx9WIeKyiDaqwojfE4ltnc75ulRWR,affirm,2024-08-14 00:55:22.163000+00:00
cs_live_a13VVDPsLZnRl9J7JgH3zzkfrt1Dhrk8Dpe7cmCmGPxk6LyUWS3Pz3du61,card,2024-08-14 01:01:03.474000+00:00
cs_live_a13Wfh46YrZKtM3Jq1qComEcTaIcbwJMHSwv630YHWSAnYCBlaVbZgPQi7,affirm,2024-08-14 00:52:39.527000+00:00
cs_live_a13X2eXZcOKi7xnygQM42cbCtRSdUWFPwOgDC8qyYSdD41YZBqG6XvRhIX,affirm,2024-08-14 01:00:55.543000+00:00
cs_live_a13XHiePusdpEuVQ3TI89M4iHetHYIYiLhyMOuMc6OYftocPe8vNOTTuyE,card,2024-08-14 00:48:04.599000+00:00
cs_live_a13Y0gMXdcoT4OVavb5lD2PEQqaDjxqJHdFa51v7TWe9gNiT6EqV7LP185,affirm,2024-08-14 00:51:00.142000+00:00
cs_live_a13YdmD7SyS6XXmLE8JCXgtSMszxUZnREst5Fwaz5QkxvjZtkiCpA2CHAr,affirm,2024-08-14 00:50:08.752000+00:00
cs_live_a13Yo9l0x5VCxu3Ei3wff2xhcZLxl2SRR4hPoS2LtuoiP74bt4rACjNbmd,card,2024-08-14 00:57:03.996000+00:00
cs_live_a13ZJWvrrRU6AyTJQgog4xlGWFjQjViYBhPnG79bxdnFemNSusxdQs7EEs,affirm,2024-08-14 00:54:25.067000+00:00
cs_live_a13afKENMpOnnIkuI9s2P836DLCotc9u38vsfP6CPXJpM6Ns4yeZ2ivupi,affirm,2024-08-14 00:49:19.567000+00:00
cs_live_a13eNTvUsDS82UXRkCECu68FxsAvdQJDm4cqhSDzAnFIC45gLNjE7sJeEQ,affirm,2024-08-14 00:43:35.283000+00:00
cs_live_a13fBRJ8jhotlAxoDAU8Ymej3XzckfzjfwGel8t8ixcPDbiYqqjd1dUStY,card,2024-08-14 00:50:12.067000+00:00
cs_live_a13fnKrwOpa2SGGFJRSdE4PnImnUz0XLsWigBgqkGbCaHH6BTLkzQpXuAN,affirm,2024-08-14 00:46:44.240000+00:00
cs_live_a13hgWVcAWxc3eBQ75kuFsti3ilttXhxhC0LxpguFJkZBLY94QGz6fSyZb,affirm,2024-08-14 00:43:00.118000+00:00
cs_live_a13i98Pybp4YpqgHd0W4jEs2y5zXx4E5RMHn4xLVwgjDXPgmKyPHdGLg5x,card,2024-08-14 00:48:17.340000+00:00
cs_live_a13ix2vLN09pmAUFTL6qO7YduZwPJCfYPzNr98P96L2wHtabl1WPQ4qbbp,affirm,2024-08-14 00:53:47.978000+00:00
cs_live_a13jJ8LrdPgoL7WAygqLFXJUyOZ7tjmUyX2NHNSl5mNA04in1ahDmBNms2,card,2024-08-14 00:56:26.592000+00:00
cs_live_a13jZuIawUg6frnFTfp7cRdTUn5xmHJwP6StEiFNC2y78bxidzpbtzbjnY,card,2024-08-14 00:51:50.121000+00:00
cs_live_a13kAPzvjfUtHV6LGfocGKNvGrzxK076gFflowFrEsHQEdCMqEUjSMVa87,card,2024-08-14 00:45:15.792000+00:00
cs_live_a13lRKqPcAP6VB9jSBs4hmJOlKDlprl4LJlVEkBLXWPADWpyXRxlCVpRnI,card,2024-08-14 01:00:22.701000+00:00
cs_live_a13lapILA29BVPhSwRzuR07u5fApGxidamWhOkUtpNWqrc2zgjEOxjbqBq,affirm,2024-08-14 00:50:37.254000+00:00
cs_live_a13lmOuhUrMMFxqUSEoWcskSHZRw55GTSZWbmOUWboStnhZeyvLpET9icA,affirm,2024-08-14 00:42:25.766000+00:00
cs_live_a13oD3rvq1xRdeV2Hs9mhn206ZkG7FaBaQjdXHS60uyh6mRK16U93gsgIG,card,2024-08-14 00:58:33.208000+00:00
cs_live_a13phyu8rv8xVepdfJ0yw4ZmQsrpzlp4XaPa2LhnXfUGhYkPlSa4Lhnmpi,affirm,2024-08-14 00:48:53.698000+00:00
cs_live_a13pvcqdiwljFqwSnaR9tHXMMsaxzpDuLRbuoRGERmM3AoARXY9wqtcjP9,affirm,2024-08-14 00:52:03.119000+00:00
cs_live_a13qGeO1TafUsqPgKOtCLjS4KgIBE9nB2nBxEE77lmrS82qPVLoFMW806R,affirm,2024-08-14 00:57:03.994000+00:00
cs_live_a13r4bsqRPBGpf8iSCXys8IF8SvwuoGb5AHktfsH34gLbCK5EXHVQZatTb,card,2024-08-14 00:53:20.300000+00:00
cs_live_a13teySR5fwcEzVv0FAlkQxBSh07yTEHkj9h2iD7heDm4QvlccQCzR4p7S,affirm,2024-08-14 00:41:50.731000+00:00
cs_live_a13uKrGlsaFdLToX6PUyvpNYOh24dMHYdnN1foR4xBIw3GZokE7LVEyt9b,card,2024-08-14 00:53:35.782000+00:00
cs_live_a13vGlMZQEmhW7h1iRGQ2r6AZTevBS2PFO5hcer2dtivVmEBErvcW7mGVv,card,2024-08-14 01:00:33.781000+00:00
cs_live_a13vq5LkwY2d40vRwariPQUi8QjDe0XEB0mRUy2WkDaMJyVY2o6qfYysSX,affirm,2024-08-14 00:59:04.080000+00:00
cs_live_a13w9mMRtoQ9Hdr50Jg3PXU5vamDif1npROfYl4lzOyowPYhQrspTYh9FE,affirm,2024-08-14 01:00:20.130000+00:00
cs_live_a13xGlQUnUxYHjg2QlCkneUQUrA3Pn5FBKxkJXKIbFGFfO9wBRNU7mS2Gr,affirm,2024-08-14 00:54:25.070000+00:00
cs_live_a13xavLEZ97agQJlhKKBVwLtQgzzaudNXxphm39ProyBRRDyMIXvZdw32c,card,2024-08-14 00:55:15.682000+00:00
