id,active,created,description,display_name,inclusive,jurisdiction,livemode,metadata,percentage,_fivetran_synced
txr_1PdOHtFCPJnn9IgI4viUmrvl,False,2024-07-17 03:12:17+00:00,,HST,False,Canada,True,{},13.0,2025-08-13 00:34:16.763000+00:00
txr_1N7JGQFCPJnn9IgIU0aonffh,False,2023-05-13 14:17:38+00:00,,Sales Tax,False,Utah,True,{},7.45,2025-08-13 00:34:18.939000+00:00
txr_1NBlicFCPJnn9IgIJwRHr3HN,False,2023-05-25 21:29:10+00:00,,Sales Tax,False,Arkansas,True,{},11.0,2025-08-13 00:34:02.987000+00:00
txr_1RvGicFCPJnn9IgIHdAxBmY1,False,2025-08-12 11:50:18+00:00,,Sales Tax,True,Arkansas,True,{},11.0,2025-08-13 00:34:02.987000+00:00
txr_1RvMCTFCPJnn9IgIctXHGYHh,False,2025-08-12 17:41:29+00:00,,Sales Tax,True,Florida,True,{},6.0,2025-08-13 00:34:05.587000+00:00
txr_1RvQv0FCPJnn9IgIqTcn8tez,False,2025-08-12 22:43:46+00:00,,Sales Tax,True,Utah,True,{},6.65,2025-08-13 00:34:07.638000+00:00
txr_1RWQxHFCPJnn9IgI3aonbntx,False,2025-06-04 23:42:47+00:00,,Sales Tax,True,Missouri,True,{},5.975,2025-08-09 00:33:40.971000+00:00
txr_1OWkaqFCPJnn9IgIoAMTwB0n,False,2024-01-09 19:04:08+00:00,,Sales Tax,False,Missouri,True,{},6.975,2025-08-09 00:33:38.465000+00:00
txr_1N8ngeFCPJnn9IgIvuKDWIjw,False,2023-05-17 16:58:52+00:00,,Sales Tax,False,Oklahoma,True,{},5.5,2025-08-09 00:33:39.387000+00:00
txr_1N9Bn7FCPJnn9IgI9FSuwTSG,False,2023-05-18 18:43:09+00:00,,Sales Tax,False,Missouri,True,{},7.475,2025-08-09 00:31:57.605000+00:00
txr_1N5w8LFCPJnn9IgIEEZomrcu,False,2023-05-09 19:23:37+00:00,,Sales Tax,False,Texas,True,{},8.0,2025-08-09 00:30:58.705000+00:00
txr_1RQfILFCPJnn9IgIOA1vIkGW,False,2025-05-20 01:48:41+00:00,,Sales Tax,True,Kansas,True,{},9.475,2025-08-09 00:31:40.094000+00:00
txr_1PH4TxFCPJnn9IgIO6CzTS6a,False,2024-05-16 13:36:29+00:00,,Sales Tax,False,Colorado,True,{},8.9,2025-08-09 00:31:31.680000+00:00
txr_1RilemFCPJnn9IgITK5CuFsa,False,2025-07-09 00:14:40+00:00,,Sales Tax,True,Colorado,True,{},6.75,2025-08-09 00:33:39.443000+00:00
txr_1Oouf4FCPJnn9IgIpNooEnNZ,False,2024-02-28 21:27:34+00:00,,Sales Tax,False,Washington,True,{},10.1,2025-08-09 00:31:54.422000+00:00
txr_1Ri3brFCPJnn9IgIAHm2CjQG,False,2025-07-07 01:12:43+00:00,,Sales Tax,False,Louisiana,True,{},9.25,2025-08-09 00:31:39.151000+00:00
txr_1RKeVqFCPJnn9IgImYeoDIvN,False,2025-05-03 11:45:46+00:00,,Sales Tax,True,Maine,True,{},5.5,2025-08-09 00:31:56.043000+00:00
txr_1QB0SiFCPJnn9IgIc7ri0rID,False,2024-10-17 20:38:24+00:00,,Sales Tax,False,Utah,True,{},7.65,2025-08-09 00:31:29.748000+00:00
txr_1N9WbDFCPJnn9IgIRD4bw6xF,False,2023-05-19 16:56:15+00:00,,Sales Tax,False,Oklahoma,True,{},8.917,2025-08-09 00:33:37.980000+00:00
txr_1NBPl7FCPJnn9IgIFzNyGMIm,False,2023-05-24 22:02:17+00:00,,Sales Tax,True,Arizona,True,{},7.8,2025-08-09 00:33:38.468000+00:00
txr_1RN0wTFCPJnn9IgIlblavCwO,False,2025-05-10 00:07:01+00:00,,Sales Tax,True,Arizona,True,{},8.6,2025-08-10 00:33:25.117000+00:00
txr_1Nm0c7FCPJnn9IgIYH3DWunW,False,2023-09-02 20:40:15+00:00,,Sales Tax,False,Missouri,True,{},6.975,2025-08-10 00:33:25.086000+00:00
txr_1RboG3FCPJnn9IgI4eIfuZwh,False,2025-06-19 19:36:23+00:00,,Sales Tax,True,New Mexico,True,{},7.625,2025-08-10 00:33:30.540000+00:00
txr_1RQZHVFCPJnn9IgIkIR88st5,False,2025-05-19 19:23:25+00:00,,Sales Tax,True,Oklahoma,True,{},4.875,2025-08-10 00:33:25.116000+00:00
txr_1NBkMVFCPJnn9IgIOplKDiHP,False,2023-05-25 20:02:15+00:00,,Sales Tax,False,Oklahoma,True,{},4.875,2025-08-10 00:33:37.582000+00:00
txr_1QyS2wFCPJnn9IgIOjZ7aEtD,False,2025-03-03 06:00:10+00:00,,Sales Tax,False,Louisiana,True,{},11.35,2025-08-10 00:33:24.416000+00:00
txr_1RLXOkFCPJnn9IgIZXn2LWSJ,False,2025-05-05 22:22:06+00:00,,Sales Tax,False,New York,True,{},8.125,2025-08-10 00:31:32.219000+00:00
txr_1NDTicFCPJnn9IgIVDGBOJJR,False,2023-05-30 14:40:14+00:00,,Sales Tax,False,Missouri,True,{},7.1,2025-08-10 00:33:25.118000+00:00
txr_1N8UZqFCPJnn9IgITZZWtyH5,False,2023-05-16 20:34:34+00:00,,Sales Tax,False,Washington,True,{},9.9,2025-08-10 00:31:12.764000+00:00
txr_1Re2nvFCPJnn9IgIOEozbjcL,False,2025-06-25 23:32:35+00:00,,Sales Tax,False,Oklahoma,True,{},6.05,2025-08-10 00:30:56.320000+00:00
txr_1RPl65FCPJnn9IgIbOChpjyv,False,2025-05-17 13:48:17+00:00,,Sales Tax,True,New York,True,{},8.375,2025-08-10 00:31:35.411000+00:00
txr_1QsVEYFCPJnn9IgIhxY99zJU,False,2025-02-14 20:11:34+00:00,,Sales Tax,False,Missouri,True,{},7.1,2025-08-10 00:33:25.118000+00:00
txr_1Pv8IzFCPJnn9IgIdST6SsB1,False,2024-09-04 01:46:45+00:00,,Sales Tax,False,New York,True,{},8.375,2025-08-10 00:31:35.411000+00:00
txr_1NBAeVFCPJnn9IgIlkRz1WZs,False,2023-05-24 05:54:27+00:00,,Sales Tax,False,Oklahoma,True,{},8.9,2025-08-10 00:33:25.116000+00:00
txr_1N89vaFCPJnn9IgIXVYd6ECE,False,2023-05-15 22:31:38+00:00,,Sales Tax,False,Missouri,True,{},5.95,2025-08-10 00:33:30.622000+00:00
txr_1N7JlcFCPJnn9IgIq29HII1O,False,2023-05-13 14:49:52+00:00,,Sales Tax,False,Missouri,True,{},8.225,2025-08-10 00:33:25.115000+00:00
txr_1NfUBwFCPJnn9IgI7hYLFiIa,False,2023-08-15 20:50:16+00:00,,Sales Tax,False,Colorado,True,{},6.5,2025-08-10 00:33:24.417000+00:00
txr_1RuGLLFCPJnn9IgImHgPjl80,False,2025-08-09 17:14:07+00:00,,Sales Tax,True,Massachusetts,True,{},6.25,2025-08-10 00:33:28.408000+00:00
txr_1N7V5VFCPJnn9IgIUQNdkcxX,False,2023-05-14 02:55:09+00:00,,Sales Tax,False,Georgia,True,{},7.75,2025-08-11 00:33:27.576000+00:00
txr_1Qn2poFCPJnn9IgIiY24XemV,False,2025-01-30 18:51:28+00:00,,Sales Tax,False,Arkansas,True,{},8.875,2025-08-11 00:31:32.027000+00:00
txr_1PrpMOFCPJnn9IgIQphghMA4,False,2024-08-25 22:56:36+00:00,,Sales Tax,False,Arizona,True,{},8.35,2025-08-11 00:31:18.818000+00:00
txr_1RVIaqFCPJnn9IgITjXtT4EL,False,2025-06-01 20:34:56+00:00,,Sales Tax,False,Washington,True,{},9.4,2025-08-11 00:31:30.342000+00:00
txr_1RrnPQFCPJnn9IgIp8kmB3WB,False,2025-08-02 21:56:08+00:00,,Sales Tax,True,Alabama,True,{},5.5,2025-08-11 00:33:30.152000+00:00
txr_1RNL1tFCPJnn9IgInxpzQlxL,False,2025-05-10 21:33:57+00:00,,Sales Tax,True,Illinois,True,{},7.5,2025-08-11 00:33:30.284000+00:00
txr_1QfqBRFCPJnn9IgIxShw2A56,False,2025-01-10 21:56:01+00:00,,Sales Tax,False,Louisiana,True,{},9.6,2025-08-11 00:33:30.283000+00:00
txr_1NLUJgFCPJnn9IgILPwyKMQt,False,2023-06-21 16:55:36+00:00,,Sales Tax,False,Missouri,True,{},6.6,2025-08-11 00:33:27.562000+00:00
txr_1RsUgKFCPJnn9IgINYarz68m,False,2025-08-04 20:08:28+00:00,,Sales Tax,True,Missouri,True,{},5.85,2025-08-11 00:33:26.763000+00:00
txr_1N8XBzFCPJnn9IgIkbyVEuId,False,2023-05-16 23:22:07+00:00,,Sales Tax,False,Georgia,True,{},9.0,2025-08-11 00:31:31.168000+00:00
txr_1RNKVcFCPJnn9IgI1CNu0xUH,False,2025-05-10 21:00:36+00:00,,Sales Tax,True,Illinois,True,{},8.5,2025-08-11 00:31:28.436000+00:00
txr_1RQA6VFCPJnn9IgIfzY0lf4J,False,2025-05-18 16:30:23+00:00,,Sales Tax,True,California,True,{},9.25,2025-08-11 00:33:27.574000+00:00
txr_1NVNm1FCPJnn9IgIBH82rWWv,False,2023-07-18 23:57:45+00:00,,Sales Tax,False,Colorado,True,{},3.7,2025-08-11 00:33:30.154000+00:00
txr_1NP7AxFCPJnn9IgI6616J3RS,False,2023-07-01 17:01:35+00:00,,Sales Tax,False,New Mexico,True,{},7.4375,2025-08-11 00:31:26.233000+00:00
txr_1P1XRwFCPJnn9IgIRzMVC8xV,False,2024-04-03 17:18:12+00:00,,Sales Tax,False,Oklahoma,True,{},9.667,2025-08-11 00:31:10.572000+00:00
txr_1PgyJsFCPJnn9IgITRZUomKN,False,2024-07-27 00:17:08+00:00,,Sales Tax,True,Tennessee,True,{},9.25,2025-08-11 00:33:27.733000+00:00
txr_1N8tjDFCPJnn9IgI3Uome3k5,False,2023-05-17 23:25:55+00:00,,Sales Tax,False,Kansas,True,{},7.975,2025-08-11 00:31:24.159000+00:00
txr_1NKZ6lFCPJnn9IgINrcbcWXO,False,2023-06-19 03:50:27+00:00,,Sales Tax,False,Missouri,True,{},4.225,2025-08-11 00:33:29.431000+00:00
txr_1NBHKpFCPJnn9IgI8YelnQA6,False,2023-05-24 13:02:35+00:00,,Sales Tax,False,Oklahoma,True,{},9.5,2025-08-11 00:33:30.282000+00:00
txr_1N8sAyFCPJnn9IgIrarHaFfD,False,2023-05-17 21:46:28+00:00,,Sales Tax,True,Ohio,True,{},6.75,2025-08-11 00:31:04.654000+00:00
txr_1RMVAVFCPJnn9IgISTkaGF72,False,2025-05-08 14:11:23+00:00,,Sales Tax,True,South Carolina,True,{},7.0,2025-08-11 00:33:29.873000+00:00
txr_1N7L21FCPJnn9IgIhrSTHZIH,False,2023-05-13 16:10:53+00:00,,Sales Tax,False,Missouri,True,{},8.1,2025-08-11 00:31:08.064000+00:00
txr_1RK5eAFCPJnn9IgIbvPyxcU4,False,2025-05-01 22:32:02+00:00,,Sales Tax,True,Virginia,True,{},5.3,2025-08-11 00:31:23.595000+00:00
txr_1N611hFCPJnn9IgIq2z9ZCtQ,False,2023-05-10 00:37:05+00:00,,Sales Tax,False,Florida,True,{},7.5,2025-08-11 00:33:27.735000+00:00
txr_1N6JXJFCPJnn9IgIsggNAyGw,False,2023-05-10 20:22:57+00:00,,Sales Tax,False,Washington,True,{},8.5,2025-08-11 00:33:30.156000+00:00
txr_1N6dEjFCPJnn9IgIXmcn0yR9,False,2023-05-11 17:25:05+00:00,,Sales Tax,False,Alabama,True,{},5.0,2025-08-11 00:31:25.056000+00:00
txr_1N5s6CFCPJnn9IgIUK6VLskk,False,2023-05-09 15:05:08+00:00,,Sales Tax,False,Alabama,True,{},5.5,2025-08-11 00:33:40.175000+00:00
txr_1QcVLkFCPJnn9IgI7YAsDVV9,False,2025-01-01 17:04:52+00:00,,Sales Tax,False,Utah,True,{},8.25,2025-08-12 00:31:05.831000+00:00
txr_1NVIVBFCPJnn9IgIe6apMII8,False,2023-07-18 18:20:01+00:00,,Sales Tax,False,Missouri,True,{},9.35,2025-08-12 00:31:21.197000+00:00
txr_1NOvrYFCPJnn9IgIorUrEfIk,False,2023-07-01 04:56:48+00:00,,Sales Tax,False,New Mexico,True,{},7.0625,2025-08-12 00:31:38.021000+00:00
txr_1PVj9RFCPJnn9IgIXKCPv1LY,False,2024-06-25 23:51:53+00:00,,Sales Tax,False,Colorado,True,{},3.5,2025-08-12 00:31:42.884000+00:00
txr_1N7QVPFCPJnn9IgInL1YHhr2,False,2023-05-13 22:01:35+00:00,,Sales Tax,False,New Mexico,True,{},7.0,2025-08-12 00:33:53.696000+00:00
txr_1RYcm9FCPJnn9IgIJUC8hUTD,False,2025-06-11 00:44:21+00:00,,VAT,False,Philippines,True,{},12.0,2025-08-12 00:33:46.839000+00:00
txr_1OKoFdFCPJnn9IgIGp9nBt89,False,2023-12-07 20:32:53+00:00,,Sales Tax,False,Illinois,True,{},7.6,2025-08-12 00:33:54.026000+00:00
txr_1NGngLFCPJnn9IgIsESPCu8h,False,2023-06-08 18:35:37+00:00,,Sales Tax,False,Oklahoma,True,{},9.375,2025-08-12 00:31:45.391000+00:00
txr_1RkcdMFCPJnn9IgI4h2ZvhqP,False,2025-07-14 03:00:52+00:00,,Sales Tax,True,Missouri,True,{},5.725,2025-08-12 00:33:53.397000+00:00
txr_1N9K4IFCPJnn9IgIIIIGAyY4,False,2023-05-19 03:33:26+00:00,,Sales Tax,False,Missouri,True,{},5.725,2025-08-12 00:33:53.397000+00:00
txr_1N6HfiFCPJnn9IgIgGjw2ePz,False,2023-05-10 18:23:30+00:00,,Sales Tax,False,Minnesota,True,{},7.875,2025-08-12 00:31:01.697000+00:00
txr_1Q7KdCFCPJnn9IgIRndQPqxH,False,2024-10-07 17:22:02+00:00,,Sales Tax,False,Kansas,True,{},8.15,2025-08-12 00:33:46.521000+00:00
txr_1N6jPPFCPJnn9IgIzKvR9UB4,False,2023-05-12 00:00:31+00:00,,Sales Tax,False,Missouri,True,{},6.85,2025-08-12 00:33:57.062000+00:00
txr_1NaLvpFCPJnn9IgIgn4UKMUW,False,2023-08-01 17:00:25+00:00,,Sales Tax,False,Colorado,True,{},4.15,2025-08-12 00:33:57.058000+00:00
txr_1RNayIFCPJnn9IgIhpoj7jhu,False,2025-05-11 14:35:18+00:00,,Sales Tax,False,Pennsylvania,True,{},7.0,2025-08-12 00:33:49.938000+00:00
txr_1NsByRFCPJnn9IgI5ixklm95,False,2023-09-19 22:00:51+00:00,,Sales Tax,False,Minnesota,True,{},8.375,2025-08-12 00:33:46.522000+00:00
txr_1PvLEnFCPJnn9IgIBVUH6EAl,False,2024-09-04 15:35:17+00:00,,Sales Tax,False,Arkansas,True,{},9.875,2025-08-12 00:31:11.444000+00:00
txr_1N71DyFCPJnn9IgIwpJCxi2h,False,2023-05-12 19:01:54+00:00,,Sales Tax,False,California,True,{},8.375,2025-08-12 00:31:30.896000+00:00
txr_1N6n6uFCPJnn9IgIq0ZsnCZ8,False,2023-05-12 03:57:40+00:00,,Sales Tax,False,Ohio,True,{},6.85,2025-08-12 00:31:34.820000+00:00
txr_1N6bgpFCPJnn9IgIhT5bElGy,False,2023-05-11 15:45:59+00:00,,Sales Tax,False,Colorado,True,{},3.46,2025-08-12 00:33:57.065000+00:00
txr_1RJZ7LFCPJnn9IgIihKr7pR2,False,2025-04-30 11:47:59+00:00,,Sales Tax,True,Indiana,True,{},7.0,2025-08-12 00:33:54.028000+00:00
txr_1N8QzvFCPJnn9IgI0TQngH7d,False,2023-05-16 16:45:15+00:00,,Sales Tax,False,Nebraska,True,{},5.5,2025-08-12 00:33:46.521000+00:00
txr_1PH1UrFCPJnn9IgIzKEiD2Rg,False,2024-05-16 10:25:13+00:00,,Sales Tax,False,New Mexico,True,{},6.5625,2025-08-12 00:33:53.868000+00:00
txr_1QgwUWFCPJnn9IgIaMqQqZDp,False,2025-01-13 22:52:16+00:00,,Sales Tax,False,Louisiana,True,{},10.55,2025-08-12 00:31:41.441000+00:00
txr_1N5w7UFCPJnn9IgIFlckPtKD,False,2023-05-09 19:22:44+00:00,,Sales Tax,False,Oklahoma,True,{},4.867,2025-08-12 00:30:55.060000+00:00
txr_1RMes2FCPJnn9IgI9ri1VXEd,False,2025-05-09 00:32:58+00:00,,Sales Tax,True,Illinois,True,{},10.25,2025-08-12 00:31:40.713000+00:00
txr_1N6GC2FCPJnn9IgI5ObdKYCt,False,2023-05-10 16:48:46+00:00,,Sales Tax,False,Utah,True,{},7.0,2025-08-12 00:32:02.851000+00:00
txr_1N5wA0FCPJnn9IgI69z0ZmH8,False,2023-05-09 19:25:20+00:00,,Sales Tax,False,Colorado,True,{},3.9,2025-08-12 00:31:23.338000+00:00
txr_1RVwafFCPJnn9IgI0d02OSxG,False,2025-06-03 15:17:25+00:00,,Sales Tax,True,California,True,{},7.875,2025-08-12 00:33:57.723000+00:00
txr_1RpdhYFCPJnn9IgI7BXtiZgL,False,2025-07-27 23:09:56+00:00,,Sales Tax,True,District of Columbia,True,{},6.0,2025-08-12 00:33:53.855000+00:00
txr_1OUbS8FCPJnn9IgI4wJnVuMt,False,2024-01-03 20:54:16+00:00,,Sales Tax,False,Colorado,True,{},3.775,2025-08-12 00:33:49.540000+00:00
txr_1N6jHaFCPJnn9IgI8EQUUgCC,False,2023-05-11 23:52:26+00:00,,Sales Tax,False,Kansas,True,{},9.15,2025-08-12 00:33:54.028000+00:00
txr_1NA1E1FCPJnn9IgIUo7qehBF,False,2023-05-21 01:38:21+00:00,,Sales Tax,False,North Dakota,True,{},5.5,2025-08-12 00:32:06.950000+00:00
txr_1N6jPOFCPJnn9IgIHiyQg3My,False,2023-05-12 00:00:30+00:00,,Sales Tax,False,Arkansas,True,{},9.75,2025-08-12 00:30:53.825000+00:00
txr_1N6jPLFCPJnn9IgIutOcAvVi,False,2023-05-12 00:00:27+00:00,,Sales Tax,False,California,True,{},7.975,2025-08-12 00:31:33.421000+00:00
txr_1N61rVFCPJnn9IgIsqRt4hEQ,False,2023-05-10 01:30:37+00:00,,Sales Tax,False,Virginia,True,{},6.3,2025-08-12 00:31:27.353000+00:00
txr_1RLnLoFCPJnn9IgIVKkk9Sdt,False,2025-05-06 15:24:08+00:00,,Sales Tax,True,Minnesota,True,{},7.375,2025-08-12 00:33:47.065000+00:00
txr_1N72DSFCPJnn9IgIgyIJEjpb,False,2023-05-12 20:05:26+00:00,,Sales Tax,False,Virginia,True,{},5.3,2025-08-12 00:33:54.024000+00:00
txr_1N74p0FCPJnn9IgINU0WPbbi,False,2023-05-12 22:52:22+00:00,,Sales Tax,False,West Virginia,True,{},6.0,2025-08-12 00:33:47.963000+00:00
txr_1OGxVYFCPJnn9IgIa4XJCi6h,False,2023-11-27 05:37:24+00:00,,Sales Tax,False,Arkansas,True,{},10.25,2025-08-12 00:33:49.540000+00:00
txr_1RuwFwFCPJnn9IgIGirdq3Ec,False,2025-08-11 13:59:20+00:00,,Sales Tax,True,Arkansas,True,{},10.25,2025-08-12 00:33:49.540000+00:00
txr_1N9WkXFCPJnn9IgIfnCgmlKc,False,2023-05-19 17:05:53+00:00,,Sales Tax,False,Oklahoma,True,{},9.583,2025-08-13 00:31:43.328000+00:00
txr_1NMwOxFCPJnn9IgIzgcb7zdC,False,2023-06-25 17:07:03+00:00,,Sales Tax,False,Illinois,True,{},9.75,2025-08-13 00:34:04.855000+00:00
txr_1OIMeuFCPJnn9IgIDQpRkwNO,False,2023-12-01 02:40:52+00:00,,Sales Tax,False,Minnesota,True,{},9.025,2025-08-13 00:34:09.406000+00:00
txr_1RsCasFCPJnn9IgIOHuBpjTD,False,2025-08-04 00:49:38+00:00,,Sales Tax,True,Illinois,True,{},9.75,2025-08-13 00:34:04.855000+00:00
txr_1N6tP6FCPJnn9IgIC9UxvqQ9,False,2023-05-12 10:40:52+00:00,,Sales Tax,False,Illinois,True,{},8.1,2025-08-13 00:34:02.391000+00:00
txr_1QfojoFCPJnn9IgIsXIDRyeo,False,2025-01-10 20:23:24+00:00,,Sales Tax,False,Utah,True,{},6.65,2025-08-13 00:34:07.638000+00:00
txr_1NGVVBFCPJnn9IgIyEnmYCxc,False,2023-06-07 23:10:53+00:00,,Sales Tax,False,Maine,True,{},5.5,2025-08-13 00:34:05.585000+00:00
txr_1RNlddFCPJnn9IgIaXgfOikl,False,2025-05-12 01:58:41+00:00,,Sales Tax,True,South Carolina,True,{},9.0,2025-08-13 00:34:02.986000+00:00
txr_1N6gIsFCPJnn9IgIl2otlhWY,False,2023-05-11 20:41:34+00:00,,Sales Tax,False,Nevada,True,{},6.85,2025-08-13 00:34:02.334000+00:00
txr_1N6GJXFCPJnn9IgIoCViTNDW,False,2023-05-10 16:56:31+00:00,,Sales Tax,False,Utah,True,{},6.7,2025-08-13 00:31:11.209000+00:00
txr_1QfnMtFCPJnn9IgIpy08kkQJ,False,2025-01-10 18:55:39+00:00,,Sales Tax,False,Alabama,True,{},9.5,2025-08-13 00:31:12.417000+00:00
txr_1RcvEJFCPJnn9IgITKnrdeiC,False,2025-06-22 21:15:11+00:00,,Sales Tax,True,Kansas,True,{},9.35,2025-08-13 00:34:01.197000+00:00
txr_1RU7VHFCPJnn9IgIau7hPCiu,False,2025-05-29 14:32:19+00:00,,Sales Tax,True,Illinois,True,{},7.25,2025-08-13 00:34:01.488000+00:00
txr_1N6N5jFCPJnn9IgIMhVn5Lg5,False,2023-05-11 00:10:43+00:00,,Sales Tax,False,Utah,True,{},6.9,2025-08-13 00:31:33.488000+00:00
txr_1RR3wAFCPJnn9IgIAiUzrtiE,False,2025-05-21 04:07:26+00:00,,Sales Tax,True,California,True,{},7.25,2025-08-13 00:31:50.153000+00:00
txr_1N7MDRFCPJnn9IgIOvz7F5T8,False,2023-05-13 17:26:45+00:00,,Sales Tax,False,Georgia,True,{},6.0,2025-08-13 00:34:05.337000+00:00
txr_1N8xlBFCPJnn9IgI0XeCfaKB,False,2023-05-18 03:44:13+00:00,,Sales Tax,False,California,True,{},8.875,2025-08-13 00:31:09.199000+00:00
txr_1RJKBEFCPJnn9IgIJY2IQZ8e,False,2025-04-29 19:51:00+00:00,,Sales Tax,True,Florida,True,{},7.5,2025-08-13 00:34:08.071000+00:00
txr_1P16wYFCPJnn9IgIR1ecyPXw,False,2024-04-02 13:00:02+00:00,,Sales Tax,False,Washington,True,{},9.7,2025-08-13 00:31:40.475000+00:00
txr_1N5xV1FCPJnn9IgIRK3Z1DrA,False,2023-05-09 20:51:07+00:00,,Sales Tax,False,Colorado,True,{},8.0,2025-08-13 00:34:07.895000+00:00
txr_1NP3PJFCPJnn9IgI0pAeYrtv,False,2023-07-01 13:00:09+00:00,,Sales Tax,False,South Dakota,True,{},4.2,2025-08-13 00:31:11.761000+00:00
txr_1NS0GOFCPJnn9IgILoJBdGJE,False,2023-07-09 16:15:08+00:00,,Sales Tax,False,Kansas,True,{},9.6,2025-08-13 00:32:03.201000+00:00
txr_1Q5Cb6FCPJnn9IgIAbNUqETD,False,2024-10-01 20:23:04+00:00,,Sales Tax,False,Minnesota,True,{},8.0,2025-08-13 00:31:57.539000+00:00
txr_1N7ShuFCPJnn9IgIsP7HXrEi,False,2023-05-14 00:22:38+00:00,,Sales Tax,False,Missouri,True,{},9.1,2025-08-13 00:32:01.108000+00:00
txr_1N6NJPFCPJnn9IgI4czrs9Vo,False,2023-05-11 00:24:51+00:00,,Sales Tax,False,Oklahoma,True,{},8.517,2025-08-13 00:31:22.691000+00:00
txr_1N64efFCPJnn9IgIOKR4RbiG,False,2023-05-10 04:29:33+00:00,,Sales Tax,False,Oklahoma,True,{},8.975,2025-08-13 00:34:05.584000+00:00
txr_1N6NjeFCPJnn9IgIbDEjNPEM,False,2023-05-11 00:51:58+00:00,,Sales Tax,False,Arkansas,True,{},7.5,2025-08-13 00:34:19.530000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,False,2023-05-12 01:54:50+00:00,,Sales Tax,False,California,True,{},7.75,2025-08-13 00:34:00.746000+00:00
txr_1N5yjkFCPJnn9IgIREwakbHW,False,2023-05-09 22:10:24+00:00,,Sales Tax,False,Kansas,True,{},9.475,2025-08-13 00:34:17.876000+00:00
txr_1NP7AwFCPJnn9IgIIzfA2xdo,False,2023-07-01 17:01:34+00:00,,Sales Tax,False,South Dakota,True,{},6.2,2025-08-13 00:34:07.896000+00:00
txr_1N9ZZqFCPJnn9IgIHEs37OyR,False,2023-05-19 20:07:02+00:00,,Sales Tax,False,Illinois,True,{},8.25,2025-08-13 00:31:39.304000+00:00
txr_1N6jPOFCPJnn9IgIKtg1jcXW,False,2023-05-12 00:00:30+00:00,,Sales Tax,False,Tennessee,True,{},9.0,2025-08-13 00:32:10.041000+00:00
txr_1PAFC3FCPJnn9IgI60s9b3eM,False,2024-04-27 17:37:47+00:00,,Sales Tax,False,Missouri,True,{},9.975,2025-08-13 00:34:00.746000+00:00
txr_1NA06BFCPJnn9IgI5Qibnjcw,False,2023-05-21 00:26:11+00:00,,Sales Tax,False,Illinois,True,{},6.25,2025-08-13 00:34:08.422000+00:00
txr_1N5w6iFCPJnn9IgII2QX6LxT,False,2023-05-09 19:21:56+00:00,,Sales Tax,False,California,True,{},9.5,2025-08-13 00:34:07.957000+00:00
txr_1N6nPVFCPJnn9IgIaFCKshHQ,False,2023-05-12 04:16:53+00:00,,Sales Tax,False,California,True,{},9.875,2025-08-13 00:34:00.744000+00:00
txr_1N6H2NFCPJnn9IgIFzhoRbYS,False,2023-05-10 17:42:51+00:00,,Sales Tax,False,Missouri,True,{},6.725,2025-08-13 00:32:01.726000+00:00
txr_1RPSXQFCPJnn9IgIeeFcdFdm,False,2025-05-16 17:59:16+00:00,,Sales Tax,True,North Carolina,True,{},6.75,2025-08-13 00:31:49.999000+00:00
txr_1N6aWhFCPJnn9IgI3zrSkkHu,False,2023-05-11 14:31:27+00:00,,Sales Tax,False,Kansas,True,{},9.5,2025-08-13 00:34:08.068000+00:00
txr_1N87MtFCPJnn9IgIwrQ6tVkg,False,2023-05-15 19:47:39+00:00,,Sales Tax,False,Alabama,True,{},8.5,2025-08-13 00:34:15.268000+00:00
txr_1OTor8FCPJnn9IgIDXTx10lQ,False,2024-01-01 17:00:50+00:00,,Sales Tax,False,Wisconsin,True,{},5.9,2025-08-13 00:34:07.637000+00:00
txr_1N6R8tFCPJnn9IgIkeQkX4wL,False,2023-05-11 04:30:15+00:00,,Sales Tax,False,Colorado,True,{},2.9,2025-08-13 00:31:44.033000+00:00
txr_1N8S4ZFCPJnn9IgI7oQTyFkA,False,2023-05-16 17:54:07+00:00,,Sales Tax,False,Missouri,True,{},8.738,2025-08-13 00:34:18.919000+00:00
txr_1N9GokFCPJnn9IgINy3X4aPj,False,2023-05-19 00:05:10+00:00,,Sales Tax,False,Missouri,True,{},8.988,2025-08-12 00:31:09.625000+00:00
txr_1NMxi8FCPJnn9IgIaIALG0JU,False,2023-06-25 18:30:56+00:00,,Sales Tax,False,Colorado,True,{},6.75,2025-08-12 00:33:46.442000+00:00
txr_1N6jPOFCPJnn9IgIrX7WKfRc,False,2023-05-12 00:00:30+00:00,,Sales Tax,False,Arkansas,True,{},8.25,2025-08-12 00:33:53.398000+00:00
txr_1N9HX9FCPJnn9IgIEcld6WwB,False,2023-05-19 00:51:03+00:00,,Sales Tax,False,Arizona,True,{},9.43,2025-08-12 00:31:06.970000+00:00
txr_1OnODPFCPJnn9IgIYCy9iygt,False,2024-02-24 16:36:43+00:00,,,False,Puerto Rico,True,{},0.0,2025-08-12 00:32:05.153000+00:00
txr_1NNjOsFCPJnn9IgIR3fRgLmH,False,2023-06-27 21:26:14+00:00,,Sales Tax,False,Kansas,True,{},7.5,2025-08-12 00:33:47.066000+00:00
txr_1N6Kg3FCPJnn9IgI93z0VEfD,False,2023-05-10 21:36:03+00:00,,Sales Tax,False,Wyoming,True,{},5.0,2025-08-12 00:31:37.520000+00:00
