invoice_id,unique_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,plan_id,price_id,subscription_id,subscription_item_id,_fivetran_synced,invoice_item_id,unit_amount_excluding_tax,amount_excluding_tax
in_1Ph28WFCPJnn9IgImqzzUTxr,il_1Ph28WFCPJnn9IgIP3vvfS2D,il_1Ph28WFCPJnn9IgIP3vvfS2D,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-27 04:16:26+00:00,2024-08-27 04:16:26+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OynuYFCPJnn9IgINjAhXEWm,si_PoQmuxXjPrECTt,2024-08-14 01:45:55.703000+00:00,,,
in_1Ph2AjFCPJnn9IgIlrFmKWpy,il_1Ph2AjFCPJnn9IgIW7CdRwBh,il_1Ph2AjFCPJnn9IgIW7CdRwBh,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-27 04:20:20+00:00,2024-08-27 04:20:20+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MJUeGFCPJnn9IgIysqIHPTa,si_N3bspsZbAsfFIH,2024-08-14 01:45:55.703000+00:00,,,
in_1Ph2CVFCPJnn9IgIyT3rl4rL,il_1Ph2CVFCPJnn9IgIO3oxgHY3,il_1Ph2CVFCPJnn9IgIO3oxgHY3,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-27 04:22:19+00:00,2024-08-27 04:22:19+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Oyo0FFCPJnn9IgIJ7FaAiQt,si_PoQrwXIkcBxd4F,2024-08-14 01:45:55.703000+00:00,,,
in_1Pf9gKFCPJnn9IgIRkZ9JKTR,il_1Pf9gKFCPJnn9IgIBkrJvUXf,il_1Pf9gKFCPJnn9IgIBkrJvUXf,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LasQIFCPJnn9IgIM14ce12T,si_MJVRglDsKdj0C8,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9jGFCPJnn9IgIEMC9syLj,il_1Pf9jGFCPJnn9IgIoBoEcf6e,il_1Pf9jGFCPJnn9IgIoBoEcf6e,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LaB9OFCPJnn9IgIjCHEm5Ew,si_MImiucjRScia6F,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9jGFCPJnn9IgITSUizUVK,il_1Pf9jGFCPJnn9IgIYYJTWiBO,il_1Pf9jGFCPJnn9IgIYYJTWiBO,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1LaWFyFCPJnn9IgIOhaNmVVn,si_MJ8XZz7CcOsrEX,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9jHFCPJnn9IgIjpQWAKhy,il_1Pf9jHFCPJnn9IgImJJu1bv3,il_1Pf9jHFCPJnn9IgImJJu1bv3,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LcsDmFCPJnn9IgIW00ttg8z,si_MLZMdJHpelw0bP,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9k2FCPJnn9IgIPgj3FkeK,il_1Pf9k2FCPJnn9IgIKNPrGWGP,il_1Pf9k2FCPJnn9IgIKNPrGWGP,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lc7uDFCPJnn9IgIcw3wWKTV,si_MKnVPbMqF2jZZU,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9k2FCPJnn9IgInqewCT1T,il_1Pf9k2FCPJnn9IgIUMl4rTaL,il_1Pf9k2FCPJnn9IgIUMl4rTaL,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lary4FCPJnn9IgICYPYjOfP,si_MJUy0lJHmOvrZm,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9k9FCPJnn9IgIzOpFRPyj,il_1Pf9k9FCPJnn9IgITo57L8Gk,il_1Pf9k9FCPJnn9IgITo57L8Gk,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lcg6uFCPJnn9IgIL329Sa12,si_MLMqrKudXtkrBz,2024-08-14 01:45:26.673000+00:00,,,
in_1Pf9kyFCPJnn9IgI5CbUbsWn,il_1Pf9kyFCPJnn9IgIz2faXsxl,il_1Pf9kyFCPJnn9IgIz2faXsxl,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LccPAFCPJnn9IgIGrmD9EPK,si_MLJ1ebOZLgL8Hy,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9kyFCPJnn9IgId6PXNCDu,il_1Pf9kyFCPJnn9IgIsXNqePRT,il_1Pf9kyFCPJnn9IgIsXNqePRT,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LarLzFCPJnn9IgIhazs2OeU,si_MJUKh3jYk0tlxQ,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9luFCPJnn9IgI0jMoHmXc,il_1Pf9luFCPJnn9IgIUu3XP0fv,il_1Pf9luFCPJnn9IgIUu3XP0fv,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lc7KmFCPJnn9IgIt9z2D8Y9,si_MKmuWRPcxt6uN1,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9lwFCPJnn9IgIGAbw7TZ8,il_1Pf9lwFCPJnn9IgIjwtTkIX8,il_1Pf9lwFCPJnn9IgIjwtTkIX8,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lb4N8FCPJnn9IgITgEK5fzs,si_MJhm66RPfBW8WQ,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9lwFCPJnn9IgIldBkb04P,il_1Pf9lwFCPJnn9IgIBYfZe9TE,il_1Pf9lwFCPJnn9IgIBYfZe9TE,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lb1eHFCPJnn9IgIoslZFhOP,si_MJeyBIAsSyjFvr,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9mNFCPJnn9IgIlGoaj44t,il_1Pf9mNFCPJnn9IgID9sbWseV,il_1Pf9mNFCPJnn9IgID9sbWseV,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LcsagFCPJnn9IgIjkdo84gq,si_MLZkLcXehQJI9I,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9mNFCPJnn9IgItRfp4gUH,il_1Pf9mNFCPJnn9IgIKGhDX3s1,il_1Pf9mNFCPJnn9IgIKGhDX3s1,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Ld6iqFCPJnn9IgI41v3VnEr,si_MLoLkEguqshN2q,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9mwFCPJnn9IgI9oRn3ueF,il_1Pf9mwFCPJnn9IgIMDpeHZbf,il_1Pf9mwFCPJnn9IgIMDpeHZbf,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LcHljFCPJnn9IgI3NleE00Y,si_MKxh3itImD12pR,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9mwFCPJnn9IgIXTELFZbk,il_1Pf9mwFCPJnn9IgI0NI3BqWT,il_1Pf9mwFCPJnn9IgI0NI3BqWT,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LcDeyFCPJnn9IgIL1rQcYiX,si_MKtRZu0NjyjKT7,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9nMFCPJnn9IgIRBGSKNh4,il_1Pf9nMFCPJnn9IgIrsyzT6aE,il_1Pf9nMFCPJnn9IgIrsyzT6aE,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LapAGFCPJnn9IgIK4mZ7Jyl,si_MJS4OJ9VBu80aq,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9nMFCPJnn9IgItBbdlDmc,il_1Pf9nMFCPJnn9IgIdB30Tz8W,il_1Pf9nMFCPJnn9IgIdB30Tz8W,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LasX2FCPJnn9IgIiimPK3JL,si_MJVYrMD8GirLpM,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9nNFCPJnn9IgIdTi3tYz1,il_1Pf9nNFCPJnn9IgI3Sjnszgb,il_1Pf9nNFCPJnn9IgI3Sjnszgb,0,usd,0 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,0,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LdDeZFCPJnn9IgIXrCHc91q,si_MLvVo03DNCUFPi,2024-08-14 01:45:26.672000+00:00,,,
in_1Pf9nkFCPJnn9IgIEgwso7nn,il_1Pf9nkFCPJnn9IgIcAzg3YT5,il_1Pf9nkFCPJnn9IgIcAzg3YT5,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1LcYJiFCPJnn9IgIFZBqXWHo,si_MLEnxAmLdKtXVg,2024-08-14 01:45:26.671000+00:00,,,
in_1Pf9t4FCPJnn9IgILlCYG2Rl,il_1Pf9t4FCPJnn9IgI3dycbNlR,il_1Pf9t4FCPJnn9IgI3dycbNlR,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:12:58+00:00,2024-08-22 00:12:58+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LzUZiFCPJnn9IgIDvwFj2L8,si_MiwSIsqg2u1RCY,2024-08-14 01:45:26.671000+00:00,,,
in_1Pf9tpFCPJnn9IgIXztWbaI1,il_1Pf9tpFCPJnn9IgI0ZlO5JTZ,il_1Pf9tpFCPJnn9IgI0ZlO5JTZ,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:14:29+00:00,2024-08-22 00:14:29+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MWqRdFCPJnn9IgIjjpDCtaX,si_NHPGuT8rFzTi7I,2024-08-14 01:45:26.671000+00:00,,,
in_1PfA3xFCPJnn9IgIhjZi5ML4,il_1PfA3xFCPJnn9IgIVZQBpFgl,il_1PfA3xFCPJnn9IgIVZQBpFgl,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:24:03+00:00,2024-08-22 00:24:03+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1O3pSZFCPJnn9IgIa2H5i9AO,si_OrYZR5M6mdF6cY,2024-08-14 01:45:26.671000+00:00,,,
in_1PfA99FCPJnn9IgIWfMFZIwi,il_1PfA99FCPJnn9IgIzmWlrSqN,il_1PfA99FCPJnn9IgIzmWlrSqN,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 00:30:14+00:00,2024-08-22 00:30:14+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1LoG4QFCPJnn9IgI3N1Anj4w,si_MXKjCYD5LCmXzY,2024-08-14 01:45:26.671000+00:00,,,
in_1PfAD7FCPJnn9IgIfy0Gr3it,il_1PfADcFCPJnn9IgIdG8bqvjU,il_1PfADcFCPJnn9IgIdG8bqvjU,19900,usd,Slim 6,True,True,{},2024-07-22 00:35:12+00:00,2024-07-22 00:35:12+00:00,False,1,invoiceitem,,price_1PaMduFCPJnn9IgI9jn8pqhn,,,2024-08-14 01:45:26.671000+00:00,ii_1PfADcFCPJnn9IgIlhlDxv9J,,
in_1PfADnFCPJnn9IgI9gzbMmiz,il_1PfADnFCPJnn9IgIIgIqJHjA,il_1PfADnFCPJnn9IgIIgIqJHjA,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:35:12+00:00,2024-08-22 00:35:12+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LS94mFCPJnn9IgIDSLcA2oD,si_MAU29GNvkhiEqz,2024-08-14 01:45:26.671000+00:00,,,
in_1PfAEKFCPJnn9IgIOkqOSmv5,il_1PfAEKFCPJnn9IgI5lDQvrfc,il_1PfAEKFCPJnn9IgI5lDQvrfc,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:35:50+00:00,2024-08-22 00:35:50+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NhiZWFCPJnn9IgIx2bFRz1L,si_OUhz2PPAb2hl4c,2024-08-14 01:45:26.671000+00:00,,,
in_1PfAJmFCPJnn9IgIa4GDBaE7,il_1PfAJmFCPJnn9IgIAKrjPRaY,il_1PfAJmFCPJnn9IgIAKrjPRaY,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:41:23+00:00,2024-08-22 00:41:23+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHcqeFCPJnn9IgIQYJ5cOOi,si_N1gDScUHoa4wF3,2024-08-14 01:45:26.670000+00:00,,,
in_1PfAM1FCPJnn9IgI1W4flSEn,il_1PfAM1FCPJnn9IgIPPjvwFyl,il_1PfAM1FCPJnn9IgIPPjvwFyl,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:42:46+00:00,2024-08-22 00:42:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LS9C6FCPJnn9IgIhlYX3o4Y,si_MAUAD7Yz8VW1aW,2024-08-14 01:45:26.670000+00:00,,,
in_1PfAQTFCPJnn9IgI1E4IL7s5,il_1PfAQTFCPJnn9IgI9vQio8Ml,il_1PfAQTFCPJnn9IgI9vQio8Ml,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:48:25+00:00,2024-08-22 00:48:25+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1ObBgbFCPJnn9IgII5vy2fux,si_PQ1kcHpYh1z4qM,2024-08-14 01:45:24.836000+00:00,,,
in_1PfAXMFCPJnn9IgIBGpktiBu,il_1PfAXMFCPJnn9IgIztYuCbt6,il_1PfAXMFCPJnn9IgIztYuCbt6,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 00:54:56+00:00,2024-08-22 00:54:56+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PJ3SGFCPJnn9IgIgHpIdQ9r,si_Q9MAZvnFXFDocr,2024-08-14 01:45:24.836000+00:00,,,
in_1PfAfyFCPJnn9IgI96LSvoAQ,il_1PfAfyFCPJnn9IgIzfvARvas,il_1PfAfyFCPJnn9IgIzfvARvas,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:03:46+00:00,2024-08-22 01:03:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1K23iAFCPJnn9IgI4g6bTxUr,si_KhSdz8QsZyLIN9,2024-08-14 01:45:24.836000+00:00,,,
in_1PfAjaFCPJnn9IgImo07Mup7,il_1PfAjaFCPJnn9IgIPsxYoX1j,il_1PfAjaFCPJnn9IgIPsxYoX1j,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:08:13+00:00,2024-08-22 01:08:13+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PfAjaFCPJnn9IgIjeW39ULb,si_QWD9RZvdFdMwjF,2024-08-14 01:45:24.835000+00:00,,,
in_1PfAq8FCPJnn9IgIDZFu3v7y,il_1PfAq8FCPJnn9IgIeYrBIgPL,il_1PfAq8FCPJnn9IgIeYrBIgPL,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:14:17+00:00,2024-08-22 01:14:17+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Mh0irFCPJnn9IgIWj5AQmNT,si_NRuX7hB6MBZmZe,2024-08-14 01:45:24.835000+00:00,,,
in_1PfAriFCPJnn9IgIOQ2yFd6V,il_1PfAriFCPJnn9IgIb9IskK1n,il_1PfAriFCPJnn9IgIb9IskK1n,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:16:19+00:00,2024-08-22 01:16:19+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NANMFFCPJnn9IgI7sL8x5Gc,si_NwFrLAUl4JCO5w,2024-08-14 01:45:24.835000+00:00,,,
in_1PfAtJFCPJnn9IgIEQDhW5Jn,il_1PfAtJFCPJnn9IgIMbV3daSH,il_1PfAtJFCPJnn9IgIMbV3daSH,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:17:59+00:00,2024-08-22 01:17:59+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPxNDFCPJnn9IgIJP7FRogK,si_PEQDN1jnh5iYf5,2024-08-14 01:45:24.835000+00:00,,,
in_1PfAwfFCPJnn9IgIJF2Dl5B7,il_1PfAwfFCPJnn9IgIW6xORwQC,il_1PfAwfFCPJnn9IgIW6xORwQC,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:21:05+00:00,2024-08-22 01:21:05+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LS9nBFCPJnn9IgIqbEVs3No,si_MAUmcHFEkMsYFf,2024-08-14 01:45:24.835000+00:00,,,
in_1PfAyrFCPJnn9IgIYRH11HN6,il_1PfAyrFCPJnn9IgIuoPDsK4R,il_1PfAyrFCPJnn9IgIuoPDsK4R,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:23:41+00:00,2024-08-22 01:23:41+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPxSjFCPJnn9IgIhVnlc1e6,si_PEQJD5THVrluxG,2024-08-14 01:45:24.835000+00:00,,,
in_1PfB3mFCPJnn9IgI3G44MQPx,il_1PfB3mFCPJnn9IgI3sIN39yc,il_1PfB3mFCPJnn9IgI3sIN39yc,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 01:28:14+00:00,2024-08-22 01:28:14+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1Kuo3eFCPJnn9IgI4BEGUjVA,si_Lc27HA1YT0Psfy,2024-08-14 01:45:24.835000+00:00,,,
in_1PfB6EFCPJnn9IgIT1xoq08A,il_1PfB6EFCPJnn9IgIAMXlCDhU,il_1PfB6EFCPJnn9IgIAMXlCDhU,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:30:44+00:00,2024-08-22 01:30:44+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MAO5QFCPJnn9IgIMZ6rmLRN,si_MuCUAa2ZVMACdT,2024-08-14 01:45:24.835000+00:00,,,
in_1PfB8SFCPJnn9IgIEArvhOWS,il_1PfB8SFCPJnn9IgImm4PtPOd,il_1PfB8SFCPJnn9IgImm4PtPOd,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:32:54+00:00,2024-08-22 01:32:54+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NWUgkFCPJnn9IgIsPzVPQdY,si_OJ6uBSYl6EZl6S,2024-08-14 01:45:24.835000+00:00,,,
in_1PfBDuFCPJnn9IgIDfAnzqzU,il_1PfBDuFCPJnn9IgIKTp8Hrrr,il_1PfBDuFCPJnn9IgIKTp8Hrrr,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:38:48+00:00,2024-08-22 01:38:48+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NWUmTFCPJnn9IgItSVSiw75,si_OJ70QzPszAmlIq,2024-08-14 01:45:24.834000+00:00,,,
in_1PfBGwFCPJnn9IgIHodyKQ5N,il_1PfBGwFCPJnn9IgIgnUS0C77,il_1PfBGwFCPJnn9IgIgnUS0C77,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:41:30+00:00,2024-08-22 01:41:30+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPxjyFCPJnn9IgIPeMob8sE,si_PEQb8chltKUMxm,2024-08-14 01:45:24.834000+00:00,,,
in_1PfBNzFCPJnn9IgItgeZBJgZ,il_1PfBNzFCPJnn9IgIeQjTlKln,il_1PfBNzFCPJnn9IgIeQjTlKln,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 01:49:26+00:00,2024-08-22 01:49:26+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1N38LKFCPJnn9IgIywH0PwuJ,si_NoltrpcwT8exF4,2024-08-14 01:45:24.077000+00:00,,,
in_1PfBgmFCPJnn9IgIHsCPniIq,il_1PfBgmFCPJnn9IgI4Knmj8Xg,il_1PfBgmFCPJnn9IgI4Knmj8Xg,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 02:08:59+00:00,2024-08-22 02:08:59+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1ObCwZFCPJnn9IgIlqgyxyIB,si_PQ32OI8HT8wqS6,2024-08-14 01:45:24.076000+00:00,,,
